        6301 ;  0.37745099999999998     
        6321 ;  0.39911600000000003     
        6341 ;  0.39239200000000007     
        6361 ;  0.39224800000000015     
        6381 ;  0.42191799999999990     
        6401 ;  0.46004900000000015     
        6421 ;  0.46743299999999999     
        6441 ;  0.64915799999999990     
        6461 ;  0.43361300000000014     
        6481 ;  0.40595600000000009     
        6501 ;  0.46538900000000016     
        6521 ;  0.42017099999999996     
        6541 ;  0.79224499999999998     
        6561 ;  0.60990800000000001     
        6581 ;  0.42012799999999983     
        6601 ;  0.47054899999999988     
        6621 ;  0.48022700000000007     
        6641 ;  0.40781400000000012     
        6661 ;  0.40645399999999998     
        6681 ;  0.47776600000000002     
        6701 ;  0.47293900000000000     
        6721 ;  0.43413899999999994     
        6741 ;  0.48057800000000006     
        6761 ;  0.53885500000000008     
        6781 ;  0.44133500000000003     
        6801 ;  0.60698299999999994     
        6821 ;  0.44900799999999996     
        6841 ;  0.48788100000000001     
        6861 ;  0.51997000000000004     
        6881 ;  0.47757500000000008     
        6901 ;  0.47690900000000003     
        6921 ;  0.45761200000000002     
        6941 ;  0.46877800000000003     
        6961 ;  0.48679200000000000     
        6981 ;  0.54443100000000000     
        7001 ;  0.49690400000000012     
        7021 ;  0.59254400000000007     
        7041 ;  0.70028699999999988     
        7061 ;  0.55591499999999971     
        7081 ;  0.54976800000000003     
        7101 ;  0.61519899999999994     
        7121 ;  0.59036000000000000     
        7141 ;  0.56432400000000016     
        7161 ;  0.50274700000000028     
        7181 ;  0.67869000000000013     
        7201 ;  0.49380500000000016     
        7221 ;  0.53084200000000004     
        7241 ;  0.55196400000000001     
        7261 ;  0.50670100000000007     
        7281 ;  0.53926399999999997     
        7301 ;  0.53912499999999997     
        7321 ;  0.61503399999999997     
        7341 ;  0.62100600000000006     
        7361 ;  0.57699200000000006     
        7381 ;  0.53990300000000002     
        7401 ;  0.52062000000000008     
        7421 ;  0.52822600000000008     
        7441 ;  0.54829800000000006     
        7461 ;  0.53609700000000016     
        7481 ;  0.55198400000000014     
        7501 ;  0.53580700000000003     
        7521 ;  0.56162399999999990     
        7541 ;  0.58236799999999989     
        7561 ;  0.60355599999999998     
        7581 ;  0.55861400000000005     
        7601 ;  0.82158500000000001     
        7621 ;  0.57756300000000005     
        7641 ;  0.59460399999999991     
        7661 ;  0.58755400000000013     
        7681 ;  0.85936600000000007     
        7701 ;  0.75358499999999995     
        7721 ;  0.60859200000000002     
        7741 ;  0.81105000000000016     
        7761 ;  0.72490199999999994     
        7781 ;  0.68562900000000015     
        7801 ;  0.65837300000000010     
        7821 ;  0.62664600000000004     
        7841 ;  0.62654600000000005     
        7861 ;  0.64926399999999984     
        7881 ;  0.63304299999999991     
        7901 ;  0.64163799999999993     
        7921 ;  0.65247100000000002     
        7941 ;  0.68623000000000001     
        7961 ;  0.69878799999999996     
        7981 ;  0.68564500000000006     
