           1 ;   1.0000000000000243E-006
          21 ;   2.9999999999999645E-006
          41 ;   6.0000000000000374E-006
          61 ;   1.4999999999999931E-005
          81 ;   2.5999999999999981E-005
         101 ;   3.9000000000000081E-005
         121 ;   5.4999999999999927E-005
         141 ;   8.8999999999999995E-005
         161 ;   9.6999999999999973E-005
         181 ;   9.5000000000000032E-005
         201 ;   1.2199999999999993E-004
         221 ;   1.4199999999999998E-004
         241 ;   1.6800000000000018E-004
         261 ;   2.1900000000000001E-004
         281 ;   6.3699999999999998E-004
         301 ;   3.3299999999999996E-004
         321 ;   3.9100000000000007E-004
         341 ;   5.8300000000000018E-004
         361 ;   4.3700000000000032E-004
         381 ;   4.1799999999999997E-004
         401 ;   4.7899999999999983E-004
         421 ;   5.7399999999999986E-004
         441 ;   5.6500000000000040E-004
         461 ;   8.0599999999999986E-004
         481 ;   7.0199999999999993E-004
         501 ;   9.4499999999999966E-004
         521 ;   8.0400000000000003E-004
         541 ;   8.5900000000000039E-004
         561 ;   1.1840000000000002E-003
         581 ;   1.2549999999999992E-003
         601 ;   1.2840000000000004E-003
         621 ;   1.4409999999999996E-003
         641 ;   1.4019999999999996E-003
         661 ;   1.3160000000000003E-003
         681 ;   4.7209999999999995E-003
         701 ;   1.6220000000000002E-003
         721 ;   1.8370000000000001E-003
         741 ;   2.1779999999999994E-003
         761 ;   1.7000000000000001E-003
         781 ;   1.9630000000000012E-003
         801 ;   1.9480000000000001E-003
         821 ;   2.3000000000000000E-003
         841 ;   2.1110000000000000E-003
         861 ;   2.2779999999999988E-003
         881 ;   2.3189999999999999E-003
         901 ;   2.3610000000000003E-003
         921 ;   2.5189999999999987E-003
         941 ;   3.3500000000000005E-003
         961 ;   2.7019999999999995E-003
         981 ;   2.8570000000000002E-003
        1001 ;   2.9519999999999998E-003
        1021 ;   3.0470000000000011E-003
        1041 ;   3.2259999999999997E-003
        1061 ;   3.3059999999999999E-003
        1081 ;   3.7939999999999988E-003
        1101 ;   4.5339999999999998E-003
        1121 ;   3.6880000000000003E-003
        1141 ;   4.8529999999999997E-003
        1161 ;   3.9930000000000000E-003
        1181 ;   5.3069999999999992E-003
        1201 ;   4.3119999999999999E-003
        1221 ;   4.6259999999999982E-003
        1241 ;   4.6290000000000012E-003
        1261 ;   1.0084000000000003E-002
        1281 ;   5.2129999999999954E-003
        1301 ;   6.4890000000000017E-003
        1321 ;   5.3060000000000017E-003
        1341 ;   6.0250000000000026E-003
        1361 ;   1.1904999999999999E-002
        1381 ;   6.0950000000000032E-003
        1401 ;   7.3919999999999993E-003
        1421 ;   6.2399999999999956E-003
        1441 ;   7.0050000000000043E-003
        1461 ;   6.3990000000000019E-003
        1481 ;   6.4589999999999995E-003
        1501 ;   1.2469000000000001E-002
        1521 ;   8.0560000000000007E-003
        1541 ;   8.8850000000000040E-003
        1561 ;   7.5730000000000033E-003
        1581 ;   7.4709999999999985E-003
        1601 ;   1.2471999999999997E-002
        1621 ;   7.8790000000000041E-003
        1641 ;   7.9629999999999979E-003
        1661 ;   8.2599999999999965E-003
        1681 ;   8.3889999999999937E-003
        1701 ;   9.0729999999999977E-003
        1721 ;   1.7426000000000004E-002
        1741 ;   9.0379999999999974E-003
        1761 ;   9.3900000000000025E-003
        1781 ;   9.5870000000000052E-003
        1801 ;   9.5380000000000048E-003
        1821 ;   1.9652000000000003E-002
        1841 ;   1.0127000000000004E-002
        1861 ;   1.0522000000000004E-002
        1881 ;   1.0494999999999990E-002
        1901 ;   1.0621999999999999E-002
        1921 ;   1.1286000000000004E-002
        1941 ;   1.1128999999999993E-002
        1961 ;   1.4051999999999995E-002
        1981 ;   2.0804999999999990E-002
        2001 ;   1.1803000000000001E-002
        2021 ;   2.3166000000000006E-002
        2041 ;   1.3023000000000007E-002
        2061 ;   1.2473999999999999E-002
        2081 ;   1.2985999999999998E-002
        2101 ;   1.3721999999999998E-002
        2121 ;   1.3323000000000002E-002
        2141 ;   1.3497999999999996E-002
        2161 ;   1.3691999999999982E-002
        2181 ;   1.7797000000000007E-002
        2201 ;   2.3914999999999992E-002
        2221 ;   1.4656000000000002E-002
        2241 ;   1.5078000000000008E-002
        2261 ;   2.5888999999999995E-002
        2281 ;   1.5396000000000007E-002
        2301 ;   1.5594999999999998E-002
        2321 ;   1.5896999999999994E-002
        2341 ;   1.7469999999999999E-002
        2361 ;   2.8512999999999997E-002
        2381 ;   1.7121999999999998E-002
        2401 ;   1.7201999999999995E-002
        2421 ;   1.8156000000000005E-002
        2441 ;   2.1751000000000020E-002
        2461 ;   1.8047000000000007E-002
        2481 ;   2.3126000000000008E-002
        2501 ;   1.8557999999999991E-002
        2521 ;   1.8701999999999996E-002
        2541 ;   1.9199000000000008E-002
        2561 ;   1.9181000000000004E-002
        2581 ;   2.0069000000000004E-002
        2601 ;   2.0303000000000002E-002
        2621 ;   2.1217000000000014E-002
        2641 ;   2.1165999999999990E-002
        2661 ;   2.1198999999999982E-002
        2681 ;   2.4661000000000016E-002
        2701 ;   2.1997000000000017E-002
        2721 ;   2.2006999999999999E-002
        2741 ;   2.4461999999999984E-002
        2761 ;   2.2823999999999997E-002
        2781 ;   2.3281999999999997E-002
        2801 ;   4.6664000000000011E-002
        2821 ;   2.3701000000000000E-002
        2841 ;   2.4181000000000008E-002
        2861 ;   2.4058999999999997E-002
        2881 ;   2.4580000000000019E-002
        2901 ;   2.5964000000000015E-002
        2921 ;   2.5425000000000003E-002
        2941 ;   2.5573000000000012E-002
        2961 ;   3.5112000000000004E-002
        2981 ;   3.1427000000000010E-002
